source_chunk,response_index,port_call_id,port_code,vessel_type_code
port_calls__20250313T000000Z__20250314T000000Z.json,76,3225644,FIPOR,70
port_calls__20250313T000000Z__20250314T000000Z.json,77,3225649,FIKAS,70
port_calls__20250313T000000Z__20250314T000000Z.json,78,3225763,FIKTK,70
port_calls__20250313T000000Z__20250314T000000Z.json,79,3225832,FIKOK,94
port_calls__20250313T000000Z__20250314T000000Z.json,80,3225837,FIVAA,20
port_calls__20250313T000000Z__20250314T000000Z.json,81,3225857,FIKOK,95
port_calls__20250313T000000Z__20250314T000000Z.json,82,3225920,FISKV,80
port_calls__20250313T000000Z__20250314T000000Z.json,83,3226049,FIANK,83
port_calls__20250313T000000Z__20250314T000000Z.json,84,3226059,FIVEI,10
port_calls__20250313T000000Z__20250314T000000Z.json,85,3226143,FIVEI,90
port_calls__20250313T000000Z__20250314T000000Z.json,86,3226364,FIVEI,90
port_calls__20250313T000000Z__20250314T000000Z.json,87,3226922,FIANK,70
port_calls__20250314T000000Z__20250315T000000Z.json,1,3181781,FIHKO,40
port_calls__20250314T000000Z__20250315T000000Z.json,2,3190842,FITKU,20
port_calls__20250314T000000Z__20250315T000000Z.json,3,3190993,FITKU,20
port_calls__20250314T000000Z__20250315T000000Z.json,4,3193763,FIECK,20
port_calls__20250314T000000Z__20250315T000000Z.json,5,3193794,FIECK,20
port_calls__20250314T000000Z__20250315T000000Z.json,6,3193829,FIECK,20
port_calls__20250314T000000Z__20250315T000000Z.json,7,3196049,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,8,3214012,FIHEL,40
port_calls__20250314T000000Z__20250315T000000Z.json,9,3214248,FIHEL,40
port_calls__20250314T000000Z__20250315T000000Z.json,10,3214280,FIHEL,40
port_calls__20250314T000000Z__20250315T000000Z.json,11,3214296,FIHEL,40
port_calls__20250314T000000Z__20250315T000000Z.json,12,3214318,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,13,3214352,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,14,3214378,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,15,3215902,FINLI,20
port_calls__20250314T000000Z__20250315T000000Z.json,16,3215914,FILAN,20
port_calls__20250314T000000Z__20250315T000000Z.json,17,3215916,FILAN,20
port_calls__20250314T000000Z__20250315T000000Z.json,18,3217156,FIHKO,40
port_calls__20250314T000000Z__20250315T000000Z.json,19,3218009,FILAN,20
port_calls__20250314T000000Z__20250315T000000Z.json,20,3218025,FINLI,20
port_calls__20250314T000000Z__20250315T000000Z.json,21,3218041,FILAN,20
port_calls__20250314T000000Z__20250315T000000Z.json,22,3218653,FILAN,20
port_calls__20250314T000000Z__20250315T000000Z.json,23,3218659,FILAN,20
port_calls__20250314T000000Z__20250315T000000Z.json,24,3218681,FIMHQ,20
port_calls__20250314T000000Z__20250315T000000Z.json,25,3218883,FIMHQ,20
port_calls__20250314T000000Z__20250315T000000Z.json,26,3218894,FIMHQ,20
port_calls__20250314T000000Z__20250315T000000Z.json,27,3218902,FIMHQ,10
port_calls__20250314T000000Z__20250315T000000Z.json,28,3218911,FIMHQ,20
port_calls__20250314T000000Z__20250315T000000Z.json,29,3219533,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,30,3220219,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,31,3220223,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,32,3220227,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,33,3221206,FILAN,40
port_calls__20250314T000000Z__20250315T000000Z.json,34,3221227,FINLI,40
port_calls__20250314T000000Z__20250315T000000Z.json,35,3221259,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,36,3221264,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,37,3221271,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,38,3221284,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,39,3221294,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,40,3221299,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,41,3221365,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,42,3221372,FIMHQ,20
port_calls__20250314T000000Z__20250315T000000Z.json,43,3221377,FIMHQ,20
port_calls__20250314T000000Z__20250315T000000Z.json,44,3221437,FIHEL,20
port_calls__20250314T000000Z__20250315T000000Z.json,45,3222748,FISKV,81
port_calls__20250314T000000Z__20250315T000000Z.json,46,3223698,FISKV,82
port_calls__20250314T000000Z__20250315T000000Z.json,47,3223943,FIRAU,40
port_calls__20250314T000000Z__20250315T000000Z.json,48,3224218,FITKU,70
port_calls__20250314T000000Z__20250315T000000Z.json,49,3224223,FIHKO,40
port_calls__20250314T000000Z__20250315T000000Z.json,50,3224480,FIHEL,60
port_calls__20250314T000000Z__20250315T000000Z.json,51,3224519,FIRAU,70
port_calls__20250314T000000Z__20250315T000000Z.json,52,3224520,FIPOR,70
port_calls__20250314T000000Z__20250315T000000Z.json,53,3224527,FIINK,82
port_calls__20250314T000000Z__20250315T000000Z.json,54,3225288,FIOUL,40
port_calls__20250314T000000Z__20250315T000000Z.json,55,3225307,FIPOR,70
port_calls__20250314T000000Z__20250315T000000Z.json,56,3225308,FIKTK,70
port_calls__20250314T000000Z__20250315T000000Z.json,57,3225310,FIKTK,50
port_calls__20250314T000000Z__20250315T000000Z.json,58,3225352,FIRAU,50
port_calls__20250314T000000Z__20250315T000000Z.json,59,3225353,FIKEM,70
port_calls__20250314T000000Z__20250315T000000Z.json,60,3225356,FIINK,94
port_calls__20250314T000000Z__20250315T000000Z.json,61,3225368,FIINK,93
port_calls__20250314T000000Z__20250315T000000Z.json,62,3225516,FISKV,83
port_calls__20250314T000000Z__20250315T000000Z.json,63,3225526,FIHKO,44
port_calls__20250314T000000Z__20250315T000000Z.json,64,3225529,FIKTK,70
port_calls__20250314T000000Z__20250315T000000Z.json,65,3225552,FIOUL,40
port_calls__20250314T000000Z__20250315T000000Z.json,66,3225574,FIVAA,70
port_calls__20250314T000000Z__20250315T000000Z.json,67,3225655,FIKOK,50
port_calls__20250314T000000Z__20250315T000000Z.json,68,3225729,FIUKI,70
port_calls__20250314T000000Z__20250315T000000Z.json,69,3225752,FIRAU,40
port_calls__20250314T000000Z__20250315T000000Z.json,70,3225819,FISKV,81
port_calls__20250314T000000Z__20250315T000000Z.json,71,3225838,FIVAA,20
port_calls__20250314T000000Z__20250315T000000Z.json,72,3225846,FIVAA,20
port_calls__20250314T000000Z__20250315T000000Z.json,73,3225951,FIRAA,70
port_calls__20250314T000000Z__20250315T000000Z.json,74,3226894,FIVEI,90
port_calls__20250314T000000Z__20250315T000000Z.json,75,3226958,FIANK,70
port_calls__20250314T000000Z__20250315T000000Z.json,76,3226959,FIVEI,10
port_calls__20250314T000000Z__20250315T000000Z.json,77,3226979,FILOV,93
port_calls__20250314T000000Z__20250315T000000Z.json,78,3226987,FILOV,93
port_calls__20250314T000000Z__20250315T000000Z.json,79,3227045,FIVEI,10
port_calls__20250314T000000Z__20250315T000000Z.json,80,3227070,FIHKO,91
port_calls__20250314T000000Z__20250315T000000Z.json,81,3227402,FIANK,40
port_calls__20250315T000000Z__20250316T000000Z.json,1,3190843,FITKU,20
port_calls__20250315T000000Z__20250316T000000Z.json,2,3190994,FITKU,20
port_calls__20250315T000000Z__20250316T000000Z.json,3,3193764,FIECK,20
port_calls__20250315T000000Z__20250316T000000Z.json,4,3193795,FIECK,20
port_calls__20250315T000000Z__20250316T000000Z.json,5,3193830,FIECK,20
port_calls__20250315T000000Z__20250316T000000Z.json,6,3210334,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,7,3214065,FIHKO,40
port_calls__20250315T000000Z__20250316T000000Z.json,8,3214319,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,9,3214338,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,10,3214353,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,11,3215904,FINLI,20
port_calls__20250315T000000Z__20250316T000000Z.json,12,3215912,FILAN,20
port_calls__20250315T000000Z__20250316T000000Z.json,13,3218004,FILAN,20
port_calls__20250315T000000Z__20250316T000000Z.json,14,3218006,FILAN,20
port_calls__20250315T000000Z__20250316T000000Z.json,15,3218055,FINLI,20
port_calls__20250315T000000Z__20250316T000000Z.json,16,3218654,FILAN,20
port_calls__20250315T000000Z__20250316T000000Z.json,17,3218660,FILAN,20
port_calls__20250315T000000Z__20250316T000000Z.json,18,3218673,FIMHQ,20
port_calls__20250315T000000Z__20250316T000000Z.json,19,3218884,FIMHQ,20
port_calls__20250315T000000Z__20250316T000000Z.json,20,3218895,FIMHQ,20
port_calls__20250315T000000Z__20250316T000000Z.json,21,3218903,FIMHQ,10
port_calls__20250315T000000Z__20250316T000000Z.json,22,3218908,FIMHQ,20
port_calls__20250315T000000Z__20250316T000000Z.json,23,3219535,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,24,3220180,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,25,3220205,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,26,3221207,FILAN,40
port_calls__20250315T000000Z__20250316T000000Z.json,27,3221261,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,28,3221262,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,29,3221273,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,30,3221277,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,31,3221328,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,32,3221352,FIMHQ,20
port_calls__20250315T000000Z__20250316T000000Z.json,33,3221356,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,34,3221399,FIHEL,20
port_calls__20250315T000000Z__20250316T000000Z.json,35,3221409,FIMHQ,20
port_calls__20250315T000000Z__20250316T000000Z.json,36,3223370,FIMHQ,20
port_calls__20250315T000000Z__20250316T000000Z.json,37,3223412,FIMHQ,20
port_calls__20250315T000000Z__20250316T000000Z.json,38,3223632,FIOUL,70
port_calls__20250315T000000Z__20250316T000000Z.json,39,3223711,FIHEL,50
port_calls__20250315T000000Z__20250316T000000Z.json,40,3223804,FINLI,80
port_calls__20250315T000000Z__20250316T000000Z.json,41,3224444,FIHKO,40
port_calls__20250315T000000Z__20250316T000000Z.json,42,3224817,FIHKO,40
port_calls__20250315T000000Z__20250316T000000Z.json,43,3225311,FIPOH,70
port_calls__20250315T000000Z__20250316T000000Z.json,44,3225332,FIRAA,60
port_calls__20250315T000000Z__20250316T000000Z.json,45,3225350,FIKEM,40
port_calls__20250315T000000Z__20250316T000000Z.json,46,3225635,FIKOK,70
port_calls__20250315T000000Z__20250316T000000Z.json,47,3225748,FIRAU,70
port_calls__20250315T000000Z__20250316T000000Z.json,48,3226030,FIUKI,70
port_calls__20250315T000000Z__20250316T000000Z.json,49,3226044,FIPRS,60
port_calls__20250315T000000Z__20250316T000000Z.json,50,3226136,FIANK,81
port_calls__20250315T000000Z__20250316T000000Z.json,51,3226148,FIANK,50
port_calls__20250315T000000Z__20250316T000000Z.json,52,3226578,FIVAA,20
port_calls__20250315T000000Z__20250316T000000Z.json,53,3226580,FINLI,70
port_calls__20250315T000000Z__20250316T000000Z.json,54,3226900,FIKTK,81
port_calls__20250315T000000Z__20250316T000000Z.json,55,3226970,FIHEL,70
port_calls__20250315T000000Z__20250316T000000Z.json,56,3226974,FIPAR,70
port_calls__20250315T000000Z__20250316T000000Z.json,57,3226996,FIKTK,81
port_calls__20250315T000000Z__20250316T000000Z.json,58,3227289,FIVEI,90
port_calls__20250315T000000Z__20250316T000000Z.json,59,3227290,FIVEI,90
port_calls__20250315T000000Z__20250316T000000Z.json,60,3227398,FIANK,83
port_calls__20250315T000000Z__20250316T000000Z.json,61,3227415,FIVEI,10
port_calls__20250316T000000Z__20250317T000000Z.json,1,3181806,FIHKO,40
port_calls__20250316T000000Z__20250317T000000Z.json,2,3190844,FITKU,20
port_calls__20250316T000000Z__20250317T000000Z.json,3,3190995,FITKU,20
port_calls__20250316T000000Z__20250317T000000Z.json,4,3193765,FIECK,20
port_calls__20250316T000000Z__20250317T000000Z.json,5,3193796,FIECK,20
port_calls__20250316T000000Z__20250317T000000Z.json,6,3193831,FIECK,20
port_calls__20250316T000000Z__20250317T000000Z.json,7,3196050,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,8,3209942,FIHKO,40
port_calls__20250316T000000Z__20250317T000000Z.json,9,3214249,FIHEL,40
port_calls__20250316T000000Z__20250317T000000Z.json,10,3214320,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,11,3214379,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,12,3217976,FINLI,20
port_calls__20250316T000000Z__20250317T000000Z.json,13,3217983,FILAN,20
port_calls__20250316T000000Z__20250317T000000Z.json,14,3218017,FILAN,20
port_calls__20250316T000000Z__20250317T000000Z.json,15,3218655,FILAN,20
port_calls__20250316T000000Z__20250317T000000Z.json,16,3218661,FILAN,20
port_calls__20250316T000000Z__20250317T000000Z.json,17,3218682,FIMHQ,20
port_calls__20250316T000000Z__20250317T000000Z.json,18,3218885,FIMHQ,20
port_calls__20250316T000000Z__20250317T000000Z.json,19,3218896,FIMHQ,20
port_calls__20250316T000000Z__20250317T000000Z.json,20,3218904,FIMHQ,10
port_calls__20250316T000000Z__20250317T000000Z.json,21,3218912,FIMHQ,20
port_calls__20250316T000000Z__20250317T000000Z.json,22,3219611,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,23,3220181,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,24,3220232,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,25,3220237,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,26,3221258,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,27,3221279,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,28,3221291,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,29,3221292,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,30,3221296,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,31,3221303,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,32,3221353,FIMHQ,20
port_calls__20250316T000000Z__20250317T000000Z.json,33,3221358,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,34,3221383,FIMHQ,20
port_calls__20250316T000000Z__20250317T000000Z.json,35,3221387,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,36,3223921,FIRAU,50
port_calls__20250316T000000Z__20250317T000000Z.json,37,3224333,FITOR,70
port_calls__20250316T000000Z__20250317T000000Z.json,38,3224378,FIHEL,50
port_calls__20250316T000000Z__20250317T000000Z.json,39,3224537,FIHEL,50
port_calls__20250316T000000Z__20250317T000000Z.json,40,3224818,FIHKO,40
port_calls__20250316T000000Z__20250317T000000Z.json,41,3225299,FIHKO,40
port_calls__20250316T000000Z__20250317T000000Z.json,42,3225301,FIINK,70
port_calls__20250316T000000Z__20250317T000000Z.json,43,3225413,FIRAU,70
port_calls__20250316T000000Z__20250317T000000Z.json,44,3225461,FIRAU,70
port_calls__20250316T000000Z__20250317T000000Z.json,45,3225617,FIOUL,70
port_calls__20250316T000000Z__20250317T000000Z.json,46,3225751,FIKTK,70
port_calls__20250316T000000Z__20250317T000000Z.json,47,3225780,FIPOR,70
port_calls__20250316T000000Z__20250317T000000Z.json,48,3225808,FIKTK,83
port_calls__20250316T000000Z__20250317T000000Z.json,49,3226081,FISKV,81
port_calls__20250316T000000Z__20250317T000000Z.json,50,3226142,FISKV,81
port_calls__20250316T000000Z__20250317T000000Z.json,51,3226579,FIVAA,20
port_calls__20250316T000000Z__20250317T000000Z.json,52,3226834,FIKOK,70
port_calls__20250316T000000Z__20250317T000000Z.json,53,3226954,FIKEM,90
port_calls__20250316T000000Z__20250317T000000Z.json,54,3226977,FIHEL,70
port_calls__20250316T000000Z__20250317T000000Z.json,55,3226981,FIKTK,70
port_calls__20250316T000000Z__20250317T000000Z.json,56,3228026,FISKV,83
port_calls__20250316T000000Z__20250317T000000Z.json,57,3228068,FIANK,70
port_calls__20250316T000000Z__20250317T000000Z.json,58,3228133,FIHEL,20
port_calls__20250316T000000Z__20250317T000000Z.json,59,3228147,FIOUL,91
port_calls__20250316T000000Z__20250317T000000Z.json,60,3228300,FIANK,80
port_calls__20250317T000000Z__20250318T000000Z.json,1,3178495,FIHEL,40
port_calls__20250317T000000Z__20250318T000000Z.json,2,3190845,FITKU,20
port_calls__20250317T000000Z__20250318T000000Z.json,3,3190996,FITKU,20
port_calls__20250317T000000Z__20250318T000000Z.json,4,3193766,FIECK,20
port_calls__20250317T000000Z__20250318T000000Z.json,5,3193797,FIECK,20
port_calls__20250317T000000Z__20250318T000000Z.json,6,3193832,FIECK,20
port_calls__20250317T000000Z__20250318T000000Z.json,7,3210335,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,8,3214005,FIHEL,40
port_calls__20250317T000000Z__20250318T000000Z.json,9,3214250,FIHEL,40
port_calls__20250317T000000Z__20250318T000000Z.json,10,3214265,FIHEL,40
port_calls__20250317T000000Z__20250318T000000Z.json,11,3214270,FIHEL,40
port_calls__20250317T000000Z__20250318T000000Z.json,12,3214321,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,13,3214354,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,14,3214380,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,15,3217242,FIHKO,40
port_calls__20250317T000000Z__20250318T000000Z.json,16,3218022,FILAN,20
port_calls__20250317T000000Z__20250318T000000Z.json,17,3218662,FILAN,20
port_calls__20250317T000000Z__20250318T000000Z.json,18,3218674,FIMHQ,20
port_calls__20250317T000000Z__20250318T000000Z.json,19,3218886,FIMHQ,20
port_calls__20250317T000000Z__20250318T000000Z.json,20,3218897,FIMHQ,20
port_calls__20250317T000000Z__20250318T000000Z.json,21,3218905,FIMHQ,10
port_calls__20250317T000000Z__20250318T000000Z.json,22,3218909,FIMHQ,20
port_calls__20250317T000000Z__20250318T000000Z.json,23,3219277,FILAN,20
port_calls__20250317T000000Z__20250318T000000Z.json,24,3219528,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,25,3220182,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,26,3220206,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,27,3221228,FINLI,40
port_calls__20250317T000000Z__20250318T000000Z.json,28,3221347,FIMHQ,20
port_calls__20250317T000000Z__20250318T000000Z.json,29,3221374,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,30,3222956,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,31,3222959,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,32,3222978,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,33,3222995,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,34,3222997,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,35,3223002,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,36,3223076,FIMHQ,20
port_calls__20250317T000000Z__20250318T000000Z.json,37,3223080,FIHEL,20
port_calls__20250317T000000Z__20250318T000000Z.json,38,3223372,FIMHQ,20
port_calls__20250317T000000Z__20250318T000000Z.json,39,3223396,FIMHQ,20
port_calls__20250317T000000Z__20250318T000000Z.json,40,3223518,FIKOK,60
port_calls__20250317T000000Z__20250318T000000Z.json,41,3223731,FIHEL,50
port_calls__20250317T000000Z__20250318T000000Z.json,42,3223914,FIHEL,50
port_calls__20250317T000000Z__20250318T000000Z.json,43,3223916,FIHEL,70
port_calls__20250317T000000Z__20250318T000000Z.json,44,3223962,FISKV,80
port_calls__20250317T000000Z__20250318T000000Z.json,45,3224379,FIKTK,50
port_calls__20250317T000000Z__20250318T000000Z.json,46,3224539,FITOR,82
port_calls__20250317T000000Z__20250318T000000Z.json,47,3224540,FIKTK,50
port_calls__20250317T000000Z__20250318T000000Z.json,48,3224813,FIKTK,40
port_calls__20250317T000000Z__20250318T000000Z.json,49,3224814,FIHKO,40
port_calls__20250317T000000Z__20250318T000000Z.json,50,3224816,FIHKO,40
port_calls__20250317T000000Z__20250318T000000Z.json,51,3225247,FIVAA,83
port_calls__20250317T000000Z__20250318T000000Z.json,52,3225287,FIOUL,50
port_calls__20250317T000000Z__20250318T000000Z.json,53,3225297,FIINK,70
port_calls__20250317T000000Z__20250318T000000Z.json,54,3225372,FIOUL,80
port_calls__20250317T000000Z__20250318T000000Z.json,55,3225381,FIKEM,70
port_calls__20250317T000000Z__20250318T000000Z.json,56,3225519,FIRAU,70
port_calls__20250317T000000Z__20250318T000000Z.json,57,3225533,FIKJO,70
port_calls__20250317T000000Z__20250318T000000Z.json,58,3225547,FITOR,70
port_calls__20250317T000000Z__20250318T000000Z.json,59,3225553,FINLI,70
port_calls__20250317T000000Z__20250318T000000Z.json,60,3225569,FIKEM,80
port_calls__20250317T000000Z__20250318T000000Z.json,61,3225573,FIVAA,70
port_calls__20250317T000000Z__20250318T000000Z.json,62,3225582,FITOR,70
port_calls__20250317T000000Z__20250318T000000Z.json,63,3225764,FIHEL,70
port_calls__20250317T000000Z__20250318T000000Z.json,64,3225773,FIKTK,50
port_calls__20250317T000000Z__20250318T000000Z.json,65,3225794,FIOUL,90
port_calls__20250317T000000Z__20250318T000000Z.json,66,3225825,FIKTK,70
port_calls__20250317T000000Z__20250318T000000Z.json,67,3226031,FIKTK,60
port_calls__20250317T000000Z__20250318T000000Z.json,68,3226045,FIUKI,83
port_calls__20250317T000000Z__20250318T000000Z.json,69,3226063,FIRAA,95
port_calls__20250317T000000Z__20250318T000000Z.json,70,3226064,FIRAA,94
port_calls__20250317T000000Z__20250318T000000Z.json,71,3226080,FIKOK,80
port_calls__20250317T000000Z__20250318T000000Z.json,72,3226593,FIVAA,20
port_calls__20250317T000000Z__20250318T000000Z.json,73,3226764,FIRAU,70
port_calls__20250317T000000Z__20250318T000000Z.json,74,3226960,FIRAU,60
port_calls__20250317T000000Z__20250318T000000Z.json,75,3227037,FIKTK,70
port_calls__20250317T000000Z__20250318T000000Z.json,76,3227042,FIPRS,40
port_calls__20250317T000000Z__20250318T000000Z.json,77,3227050,FISKV,81
port_calls__20250317T000000Z__20250318T000000Z.json,78,3227179,FITKU,20
port_calls__20250317T000000Z__20250318T000000Z.json,79,3227310,FISKV,80
port_calls__20250317T000000Z__20250318T000000Z.json,80,3227977,FIVEI,90
port_calls__20250317T000000Z__20250318T000000Z.json,81,3228025,FISKV,81
port_calls__20250317T000000Z__20250318T000000Z.json,82,3228199,FITKU,91
port_calls__20250317T000000Z__20250318T000000Z.json,83,3228339,FIVEI,90
port_calls__20250317T000000Z__20250318T000000Z.json,84,3228379,FIVEI,10
port_calls__20250317T000000Z__20250318T000000Z.json,85,3228547,FIKOK,70
port_calls__20250317T000000Z__20250318T000000Z.json,86,3228653,FIPAR,91
port_calls__20250318T000000Z__20250319T000000Z.json,1,3181808,FIHKO,40
port_calls__20250318T000000Z__20250319T000000Z.json,2,3190846,FITKU,20
port_calls__20250318T000000Z__20250319T000000Z.json,3,3190997,FITKU,20
port_calls__20250318T000000Z__20250319T000000Z.json,4,3193767,FIECK,20
port_calls__20250318T000000Z__20250319T000000Z.json,5,3193798,FIECK,20
port_calls__20250318T000000Z__20250319T000000Z.json,6,3193833,FIECK,20
port_calls__20250318T000000Z__20250319T000000Z.json,7,3196051,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,8,3214251,FIHEL,40
port_calls__20250318T000000Z__20250319T000000Z.json,9,3214281,FIHEL,40
port_calls__20250318T000000Z__20250319T000000Z.json,10,3214297,FIHEL,40
port_calls__20250318T000000Z__20250319T000000Z.json,11,3214322,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,12,3214355,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,13,3214381,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,14,3217847,FILAN,20
port_calls__20250318T000000Z__20250319T000000Z.json,15,3217854,FILAN,20
port_calls__20250318T000000Z__20250319T000000Z.json,16,3217865,FINLI,20
port_calls__20250318T000000Z__20250319T000000Z.json,17,3218174,FILAN,20
port_calls__20250318T000000Z__20250319T000000Z.json,18,3218196,FINLI,20
port_calls__20250318T000000Z__20250319T000000Z.json,19,3218227,FILAN,20
port_calls__20250318T000000Z__20250319T000000Z.json,20,3219278,FILAN,20
port_calls__20250318T000000Z__20250319T000000Z.json,21,3219284,FILAN,20
port_calls__20250318T000000Z__20250319T000000Z.json,22,3219291,FIMHQ,20
port_calls__20250318T000000Z__20250319T000000Z.json,23,3219300,FIMHQ,20
port_calls__20250318T000000Z__20250319T000000Z.json,24,3219311,FIMHQ,20
port_calls__20250318T000000Z__20250319T000000Z.json,25,3219318,FIMHQ,10
port_calls__20250318T000000Z__20250319T000000Z.json,26,3219325,FIMHQ,20
port_calls__20250318T000000Z__20250319T000000Z.json,27,3219596,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,28,3220183,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,29,3220207,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,30,3221208,FILAN,40
port_calls__20250318T000000Z__20250319T000000Z.json,31,3221229,FINLI,40
port_calls__20250318T000000Z__20250319T000000Z.json,32,3222281,FIHKO,40
port_calls__20250318T000000Z__20250319T000000Z.json,33,3222965,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,34,3222966,FIMHQ,20
port_calls__20250318T000000Z__20250319T000000Z.json,35,3222974,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,36,3222981,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,37,3223001,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,38,3223003,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,39,3223028,FIMHQ,20
port_calls__20250318T000000Z__20250319T000000Z.json,40,3223040,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,41,3223077,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,42,3223094,FIHEL,20
port_calls__20250318T000000Z__20250319T000000Z.json,43,3223699,FIKTK,70
port_calls__20250318T000000Z__20250319T000000Z.json,44,3224313,FIKTK,70
port_calls__20250318T000000Z__20250319T000000Z.json,45,3224362,FIRAU,50
port_calls__20250318T000000Z__20250319T000000Z.json,46,3224819,FIRAU,40
port_calls__20250318T000000Z__20250319T000000Z.json,47,3225300,FIHKO,40
port_calls__20250318T000000Z__20250319T000000Z.json,48,3225312,FITOK,70
port_calls__20250318T000000Z__20250319T000000Z.json,49,3225385,FIHEL,50
port_calls__20250318T000000Z__20250319T000000Z.json,50,3225558,FIKTK,40
port_calls__20250318T000000Z__20250319T000000Z.json,51,3225596,FISKV,80
port_calls__20250318T000000Z__20250319T000000Z.json,52,3225728,FIHEL,50
port_calls__20250318T000000Z__20250319T000000Z.json,53,3225739,FIHKO,40
port_calls__20250318T000000Z__20250319T000000Z.json,54,3225778,FITOR,70
port_calls__20250318T000000Z__20250319T000000Z.json,55,3225810,FIKTK,50
port_calls__20250318T000000Z__20250319T000000Z.json,56,3225811,FIKTK,50
port_calls__20250318T000000Z__20250319T000000Z.json,57,3225900,FIVAA,60
port_calls__20250318T000000Z__20250319T000000Z.json,58,3225909,FIRAU,70
port_calls__20250318T000000Z__20250319T000000Z.json,59,3226041,FIPAR,70
